UNITID-PK,AWLEVELC-PK,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSASIAT,CSASIAT,XCSBKAAT,CSBKAAT,XCSHISPT,CSHISPT,XCSNHPIT,CSNHPIT,XCSWHITT,CSWHITT,XCS2MORT,CS2MORT,XCSUNKNT,CSUNKNT,XCSNRALT,CSNRALT,XCSUND18,CSUND18,XCS18_24,CS18_24,XCS25_39,CS25_39,XCSABV40,CSABV40,XCSUNKN,CSUNKN  
485458,12,R,1370,R,626,R,744,R,4,R,22,R,234,R,87,R,0,R,990,R,23,R,4,R,6,R,253,R,710,R,289,R,118,R,0
485476,2,R,25,Z,0,R,25,Z,0,R,1,Z,0,R,1,Z,0,R,20,R,3,Z,0,Z,0,Z,0,R,8,R,15,R,2,Z,0
485476,12,R,76,R,2,R,74,R,3,R,2,Z,0,R,9,Z,0,R,58,R,4,Z,0,Z,0,Z,0,R,42,R,28,R,6,Z,0
485485,2,R,42,R,14,R,28,Z,0,Z,0,R,1,R,40,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,R,13,R,17,R,12,Z,0
485485,11,R,106,R,0,R,106,Z,0,Z,0,R,10,R,87,Z,0,R,4,R,2,R,1,R,2,Z,0,R,34,R,45,R,27,Z,0
485485,12,R,43,R,5,R,38,Z,0,Z,0,R,1,R,41,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,R,8,R,17,R,18,Z,0
485494,2,R,55,R,51,R,4,R,0,R,1,R,17,R,26,R,0,R,10,R,0,R,1,R,0,R,0,R,12,R,35,R,8,R,0
485500,11,R,116,R,107,R,9,R,2,R,15,R,21,R,46,R,0,R,19,R,6,R,7,R,0,R,0,R,7,R,85,R,24,R,0
485500,12,R,53,R,51,R,2,R,1,R,10,R,11,R,13,R,0,R,11,R,3,R,4,R,0,R,0,R,4,R,37,R,12,R,0
485519,2,R,14,R,10,R,4,Z,0,Z,0,Z,0,R,5,Z,0,R,9,Z,0,Z,0,Z,0,Z,0,R,4,R,7,R,3,Z,0
485519,3,R,113,R,88,R,25,Z,0,Z,0,R,28,R,20,R,2,R,59,R,3,Z,0,R,1,Z,0,R,5,R,71,R,37,Z,0
485519,5,R,15,R,11,R,4,Z,0,Z,0,R,4,Z,0,Z,0,R,10,R,1,Z,0,Z,0,Z,0,R,1,R,10,R,4,Z,0
485546,3,R,3,R,2,R,1,R,0,R,0,R,0,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,0,R,0
485546,5,R,10,R,5,R,5,R,0,R,0,R,3,R,3,R,0,R,4,R,0,R,0,R,0,R,0,R,2,R,2,R,6,R,0
485546,7,R,19,R,12,R,7,R,0,R,6,R,9,R,2,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,11,R,8,R,0
485546,9,R,31,R,23,R,8,R,0,R,4,R,18,R,1,R,0,R,6,R,1,R,1,R,0,R,1,R,0,R,8,R,22,R,0
485564,2,R,97,R,3,R,94,R,0,R,1,R,87,R,0,R,0,R,9,R,0,R,0,R,0,R,0,R,10,R,47,R,40,R,0
485564,11,R,242,R,18,R,224,R,0,R,2,R,181,R,2,R,0,R,55,R,2,R,0,R,0,R,1,R,87,R,114,R,40,R,0
485564,12,R,21,R,0,R,21,R,0,R,0,R,18,R,0,R,0,R,3,R,0,R,0,R,0,R,0,R,5,R,12,R,4,R,0
485573,2,R,158,R,31,R,127,Z,0,Z,0,R,3,R,26,Z,0,R,127,Z,0,R,2,Z,0,Z,0,R,18,R,64,R,76,Z,0
485573,11,R,18,R,1,R,17,Z,0,Z,0,Z,0,R,10,Z,0,R,8,Z,0,Z,0,Z,0,Z,0,R,4,R,7,R,7,Z,0
485591,2,R,28,R,1,R,27,R,0,R,0,R,28,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4,R,22,R,2,R,0
485607,2,R,10,R,1,R,9,Z,0,Z,0,R,4,R,4,Z,0,Z,0,R,2,Z,0,Z,0,Z,0,R,5,R,3,R,2,Z,0
485698,3,R,4,R,3,R,1,R,0,R,0,R,0,R,0,R,0,R,4,R,0,R,0,R,0,R,0,R,3,R,1,R,0,R,0
485698,5,R,9,R,7,R,2,R,0,R,0,R,0,R,0,R,0,R,9,R,0,R,0,R,0,R,0,R,3,R,6,R,0,R,0
485704,12,R,9,R,1,R,8,Z,0,Z,0,Z,0,Z,0,Z,0,R,9,Z,0,Z,0,Z,0,R,0,R,2,R,6,R,1,Z,0
485768,3,R,12,R,6,R,6,R,0,R,0,R,1,R,7,R,0,R,1,R,0,R,0,R,3,R,0,R,3,R,4,R,4,R,1
485768,5,R,13,R,9,R,4,R,0,R,0,R,0,R,5,R,0,R,0,R,0,R,0,R,8,R,0,R,3,R,6,R,2,R,2
485768,7,R,196,R,54,R,142,R,1,R,0,R,0,R,126,R,0,R,0,R,0,R,2,R,67,R,0,R,12,R,72,R,104,R,8
485801,2,R,48,R,1,R,47,R,0,R,1,R,5,R,29,R,0,R,9,R,0,R,0,R,4,R,0,R,27,R,18,R,3,R,0
485801,12,R,49,R,1,R,48,R,0,R,1,R,18,R,23,R,0,R,5,R,0,R,0,R,2,R,0,R,26,R,20,R,3,R,0
485810,2,R,15,R,13,R,2,R,0,R,0,R,5,R,10,R,0,R,0,R,0,R,0,R,0,R,0,R,5,R,8,R,2,R,0
485856,2,R,3,R,1,R,2,R,1,Z,0,Z,0,Z,0,R,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,2,Z,0
485874,2,R,38,R,4,R,34,R,0,R,1,R,7,R,15,R,0,R,15,R,0,R,0,R,0,R,0,R,20,R,11,R,7,R,0
485874,12,R,82,R,1,R,81,R,1,R,5,R,26,R,29,R,0,R,21,R,0,R,0,R,0,R,0,R,25,R,50,R,7,R,0
485926,2,R,47,R,17,R,30,R,0,R,0,R,0,R,47,R,0,R,0,R,0,R,0,R,0,R,0,R,14,R,24,R,9,R,0
485926,12,R,36,R,0,R,36,R,0,R,0,R,0,R,36,R,0,R,0,R,0,R,0,R,0,R,0,R,17,R,14,R,5,R,0
485953,2,R,16,R,14,R,2,R,0,R,0,R,1,R,4,R,0,R,11,R,0,R,0,R,0,R,0,R,7,R,8,R,1,R,0
485962,2,R,18,R,14,R,4,R,0,R,0,R,15,R,0,R,0,R,3,R,0,R,0,R,0,R,0,R,6,R,10,R,2,R,0
485962,12,R,2,R,1,R,1,R,0,R,0,R,1,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,0
485999,5,R,11,R,11,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,11,Z,0,Z,0,Z,0,Z,0,R,3,R,8,Z,0,Z,0
486017,5,R,7,R,7,R,0,R,0,R,0,R,0,R,0,R,0,R,7,R,0,R,0,R,0,R,0,R,5,R,2,R,0,R,0
486026,5,R,19,R,19,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,19,Z,0,Z,0,Z,0,Z,0,R,18,R,1,Z,0,Z,0
486053,3,R,10,R,5,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,R,9,Z,0,Z,0,R,1,R,0,R,10,R,0,R,0,R,0
486053,5,R,29,R,19,R,10,R,0,R,0,R,1,R,0,R,0,R,27,R,0,R,0,R,1,R,0,R,16,R,12,R,1,R,0
486053,7,R,28,R,28,R,0,Z,0,R,1,Z,0,R,2,Z,0,R,24,Z,0,Z,0,R,1,R,0,R,0,R,25,R,3,R,0
486080,9,R,3,R,3,R,0,R,0,R,0,R,0,R,1,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,3,R,0,R,0
486105,2,R,1,Z,0,R,1,Z,0,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,Z,0
486105,12,R,12,R,1,R,11,Z,0,Z,0,R,9,Z,0,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,R,2,R,10,Z,0,Z,0
486123,3,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0
486141,2,R,3,Z,0,R,3,Z,0,R,1,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,1,Z,0
486150,2,R,32,R,13,R,19,Z,0,R,1,R,11,R,2,Z,0,R,18,Z,0,Z,0,Z,0,Z,0,R,12,R,13,R,7,Z,0
486150,11,R,40,R,7,R,33,Z,0,Z,0,R,17,R,9,Z,0,R,14,Z,0,Z,0,Z,0,R,2,R,34,R,2,R,2,Z,0
486150,12,R,29,Z,0,R,29,Z,0,Z,0,R,10,R,12,Z,0,R,7,Z,0,Z,0,Z,0,R,0,R,14,R,13,R,2,Z,0
486169,2,R,34,R,26,R,8,R,0,R,1,R,11,R,5,R,0,R,17,R,0,R,0,R,0,R,0,R,14,R,16,R,4,R,0
486196,5,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,Z,0,Z,0
486202,2,R,18,R,2,R,16,R,0,R,0,R,0,R,0,R,0,R,18,R,0,R,0,R,0,R,0,R,7,R,10,R,1,Z,0
486239,2,R,4,R,1,R,3,R,0,R,0,R,0,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,2,R,1,R,0
486239,3,R,6,R,3,R,3,R,0,R,0,R,0,R,2,R,0,R,0,R,0,R,0,R,4,R,0,R,2,R,3,R,1,R,0
486239,5,R,51,R,18,R,33,Z,0,Z,0,Z,0,R,20,Z,0,Z,0,Z,0,Z,0,R,31,R,0,R,31,R,17,R,3,R,0
486239,7,R,50,R,18,R,32,R,0,R,0,R,0,R,11,R,0,R,0,R,0,R,0,R,39,R,0,R,4,R,36,R,10,R,0
486248,2,R,40,R,28,R,12,R,0,R,3,R,2,R,30,R,0,R,2,R,0,R,3,R,0,Z,0,R,1,R,32,R,7,Z,0
486248,12,R,25,R,1,R,24,R,0,R,0,R,3,R,19,R,0,R,3,R,0,R,0,R,0,R,0,R,20,R,4,R,1,R,0
486257,2,R,1,Z,0,R,1,Z,0,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0
486257,3,R,92,R,40,R,52,Z,0,R,3,R,29,R,18,Z,0,R,39,R,1,Z,0,R,2,Z,0,R,26,R,44,R,22,Z,0
486284,2,R,10,R,1,R,9,Z,0,Z,0,Z,0,Z,0,Z,0,R,9,R,1,Z,0,Z,0,Z,0,R,8,R,2,Z,0,Z,0
486284,3,R,7,Z,0,R,7,Z,0,Z,0,Z,0,Z,0,Z,0,R,6,Z,0,Z,0,R,1,Z,0,R,6,R,1,Z,0,Z,0
486284,5,R,64,R,21,R,43,Z,0,Z,0,R,3,Z,0,Z,0,R,45,Z,0,R,14,R,2,Z,0,R,40,R,24,Z,0,Z,0
486284,7,R,9,R,3,R,6,Z,0,Z,0,R,2,Z,0,Z,0,R,6,Z,0,R,1,Z,0,Z,0,R,1,R,5,R,3,Z,0
486284,12,R,16,R,4,R,12,Z,0,Z,0,Z,0,Z,0,Z,0,R,8,Z,0,R,7,R,1,Z,0,R,11,R,2,R,3,Z,0
486309,2,R,3,R,0,R,3,R,0,R,0,R,0,R,0,R,0,R,3,R,0,R,0,R,0,Z,0,R,2,R,1,Z,0,Z,0
486345,12,R,123,R,122,R,1,R,0,R,4,R,18,R,78,R,0,R,13,R,4,R,6,R,0,R,0,R,38,R,56,R,29,R,0
486354,3,R,9,R,3,R,6,Z,0,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9,R,0,R,0,R,8,R,1,R,0
486354,5,R,10,R,6,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,10,R,0,R,1,R,6,R,3,R,0
486372,2,R,3,R,1,R,2,R,0,R,0,R,0,R,1,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,2,R,1,R,0
486381,2,R,28,R,3,R,25,R,0,R,1,R,5,R,6,R,0,R,16,R,0,R,0,R,0,R,0,R,9,R,17,R,2,R,0
486390,12,R,46,R,33,R,13,R,1,R,0,R,17,R,17,R,0,R,5,R,4,R,2,R,0,R,0,R,20,R,14,R,10,R,2
486406,2,R,3,R,1,R,2,R,0,R,0,R,0,R,0,R,0,R,3,R,0,R,0,R,0,R,0,R,2,R,1,R,0,R,0
486415,2,R,209,R,29,R,180,R,0,R,9,R,172,R,17,R,3,R,8,R,0,R,0,R,0,R,0,R,39,R,138,R,32,Z,0
486424,2,R,17,R,3,R,14,R,0,R,0,R,17,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,6,R,9,R,2,R,0
486424,3,R,14,R,0,R,14,R,0,R,0,R,13,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,6,R,7,R,1,R,0
486433,7,R,62,R,15,R,47,R,1,R,8,R,2,R,8,R,0,R,34,R,5,R,4,R,0,R,0,R,1,R,51,R,10,R,0
486433,10,R,6,R,2,R,4,R,0,R,1,R,0,R,1,R,0,R,4,R,0,R,0,R,0,R,0,R,0,R,4,R,2,R,0
486442,2,R,21,R,0,R,21,Z,0,Z,0,Z,0,Z,0,R,0,R,21,Z,0,Z,0,Z,0,R,0,R,8,R,11,R,2,R,0
486442,12,R,13,R,0,R,13,Z,0,Z,0,Z,0,Z,0,R,0,R,13,Z,0,Z,0,Z,0,R,0,R,2,R,7,R,4,R,0
486460,7,R,12,R,2,R,10,Z,0,R,1,R,1,Z,0,Z,0,R,5,Z,0,R,5,Z,0,Z,0,Z,0,R,4,R,8,Z,0
486460,10,R,25,R,5,R,20,Z,0,R,3,R,4,R,2,Z,0,R,10,Z,0,R,6,Z,0,Z,0,Z,0,R,11,R,14,Z,0
486488,3,R,4,R,1,R,3,Z,0,Z,0,R,2,Z,0,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,R,1,R,3,Z,0,Z,0
486488,5,R,7,R,7,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,6,Z,0,Z,0,Z,0,R,1,Z,0,R,6,Z,0,Z,0
486497,2,R,30,R,23,R,7,R,0,R,9,R,1,R,8,R,0,R,10,R,0,R,2,R,0,R,0,R,14,R,11,R,5,R,0
486503,2,R,30,R,0,R,30,Z,0,Z,0,Z,0,R,30,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,21,R,9,Z,0,Z,0
486503,12,R,13,R,0,R,13,Z,0,Z,0,Z,0,R,13,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,10,R,2,R,1,R,0
486512,2,R,40,R,37,R,3,Z,0,Z,0,Z,0,R,40,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,8,R,30,Z,0
486512,12,R,48,R,30,R,18,Z,0,Z,0,Z,0,R,48,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7,R,15,R,26,Z,0
486530,2,R,23,R,0,R,23,R,0,R,0,R,10,R,0,R,0,R,13,R,0,R,0,R,0,R,0,R,18,R,5,R,0,R,0
486530,12,R,73,R,1,R,72,R,0,R,0,R,55,R,3,R,0,R,12,R,3,R,0,R,0,R,0,R,32,R,37,R,4,R,0
486558,2,R,109,R,102,R,7,R,0,R,13,R,13,R,27,R,4,R,24,R,11,R,16,R,1,R,0,R,29,R,66,R,14,R,0
486567,2,R,88,R,3,R,85,R,1,R,1,R,7,R,12,Z,0,R,67,Z,0,Z,0,Z,0,Z,0,R,55,R,30,R,3,Z,0
486576,2,R,78,R,16,R,62,R,0,R,0,R,0,R,76,R,0,R,0,R,0,R,2,R,0,Z,0,R,54,R,17,R,5,R,2
486594,3,R,13,R,6,R,7,R,0,R,0,R,3,R,4,R,0,R,6,R,0,R,0,R,0,R,0,R,6,R,5,R,2,R,0
486619,2,R,6,R,0,R,6,R,0,R,0,R,1,R,1,R,0,R,3,R,1,R,0,R,0,R,0,R,3,R,2,R,1,R,0
486619,12,R,63,R,1,R,62,R,0,R,3,R,1,R,14,R,0,R,44,R,1,R,0,R,0,R,0,R,38,R,15,R,9,R,1
486691,2,R,47,R,2,R,45,R,0,R,0,R,44,R,1,R,0,R,0,R,0,R,2,R,0,R,0,R,22,R,20,R,5,R,0
486707,2,R,77,R,3,R,74,Z,0,R,1,R,35,R,5,Z,0,R,28,R,7,R,1,Z,0,Z,0,R,25,R,40,R,12,Z,0
486716,2,R,74,R,2,R,72,Z,0,Z,0,R,14,R,4,Z,0,R,49,R,5,R,2,Z,0,Z,0,R,42,R,27,R,5,Z,0
486752,2,R,84,R,0,R,84,Z,0,Z,0,R,9,R,4,R,1,R,65,R,4,R,1,Z,0,Z,0,R,37,R,39,R,8,Z,0
486770,12,R,97,R,27,R,70,Z,0,R,2,R,50,R,24,Z,0,R,14,R,2,R,5,Z,0,Z,0,R,23,R,57,R,17,Z,0
486798,2,R,136,R,119,R,17,R,1,R,1,R,27,R,40,R,0,R,47,R,11,R,9,R,0,R,0,R,63,R,63,R,10,R,0
486798,12,R,1101,R,1021,R,80,R,10,R,1,R,266,R,422,R,5,R,264,R,46,R,87,R,0,R,0,R,666,R,367,R,68,R,0
486813,2,R,134,R,18,R,116,R,1,Z,0,R,7,R,113,Z,0,R,12,R,1,Z,0,Z,0,Z,0,R,51,R,70,R,13,Z,0
486813,3,R,87,R,22,R,65,Z,0,Z,0,Z,0,R,75,Z,0,R,12,Z,0,Z,0,Z,0,Z,0,R,12,R,65,R,10,Z,0
486813,12,R,86,R,7,R,79,Z,0,Z,0,Z,0,R,71,Z,0,R,14,R,1,Z,0,Z,0,Z,0,R,40,R,41,R,5,Z,0
486822,2,R,343,R,26,R,317,R,3,R,3,R,16,R,179,Z,0,R,126,R,14,R,2,Z,0,Z,0,R,211,R,113,R,19,Z,0
486822,3,R,107,R,17,R,90,R,3,R,1,R,2,R,26,Z,0,R,71,R,2,R,2,Z,0,Z,0,R,35,R,63,R,9,Z,0
486822,12,R,153,R,15,R,138,R,6,R,3,R,7,R,78,Z,0,R,54,R,3,R,2,Z,0,Z,0,R,95,R,46,R,12,Z,0
486840,5,R,5922,R,2901,R,3021,R,9,R,301,R,1280,R,585,R,7,R,3231,R,258,R,132,R,119,R,0,R,4175,R,1538,R,209,R,0
486840,7,R,1139,R,455,R,684,R,2,R,70,R,250,R,78,R,1,R,574,R,26,R,45,R,93,R,0,R,152,R,725,R,262,R,0
486840,9,R,38,R,13,R,25,R,0,R,0,R,14,R,1,R,0,R,19,R,0,R,1,R,3,R,0,R,0,R,16,R,22,R,0
486840,10,R,407,R,156,R,251,R,1,R,28,R,107,R,22,R,1,R,205,R,3,R,9,R,31,R,0,R,25,R,267,R,115,R,0
486840,12,R,71,R,36,R,35,R,0,R,1,R,13,R,6,R,0,R,48,R,1,R,2,R,0,R,0,R,38,R,24,R,9,R,0
486859,2,R,18,R,0,R,18,R,0,R,0,R,0,R,1,R,0,R,16,R,1,R,0,R,0,R,0,R,14,R,3,R,1,R,0
486868,2,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0
486868,12,R,20,Z,0,R,20,R,1,Z,0,Z,0,R,5,Z,0,R,14,Z,0,Z,0,Z,0,Z,0,R,7,R,13,Z,0,Z,0
486877,2,R,8,Z,0,R,8,Z,0,Z,0,R,1,R,2,Z,0,R,5,Z,0,Z,0,Z,0,Z,0,R,4,R,3,R,1,Z,0
486886,2,R,22,Z,0,R,22,Z,0,R,1,R,1,R,5,Z,0,R,11,Z,0,R,4,Z,0,Z,0,R,17,R,5,Z,0,Z,0
486901,5,R,181,R,74,R,107,R,0,R,2,R,10,R,4,R,0,R,151,R,2,R,0,R,12,R,0,R,155,R,19,R,7,R,0
486901,7,R,145,R,47,R,98,R,0,R,0,R,1,R,4,R,1,R,127,R,5,R,0,R,7,R,0,R,31,R,99,R,15,R,0
486901,9,R,12,R,7,R,5,R,0,R,0,R,0,R,0,R,0,R,12,R,0,R,0,R,0,R,0,R,0,R,5,R,7,R,0
486938,5,R,115,R,19,R,96,R,0,R,29,R,8,R,25,R,2,R,46,R,4,R,1,R,0,R,0,R,26,R,83,R,6,R,0
486947,5,R,101,R,13,R,88,R,0,R,7,R,16,R,3,R,0,R,67,R,6,R,2,R,0,R,0,R,36,R,60,R,5,R,0
486956,5,R,212,R,26,R,186,R,0,R,21,R,74,R,36,R,2,R,73,R,6,R,0,R,0,R,0,R,47,R,142,R,23,R,0
486965,5,R,51,R,18,R,33,R,0,R,0,R,7,R,3,R,0,R,35,R,4,R,2,R,0,R,0,R,47,R,4,R,0,R,0
486983,2,R,13,R,3,R,10,Z,0,R,1,R,2,R,2,Z,0,R,6,R,1,R,1,Z,0,Z,0,R,7,R,6,Z,0,Z,0
487010,5,R,625,R,165,R,460,R,1,R,68,R,85,R,21,Z,0,R,429,R,12,R,9,Z,0,Z,0,R,239,R,372,R,14,Z,0
487010,7,R,235,R,51,R,184,R,1,R,19,R,12,R,10,Z,0,R,174,R,1,R,13,R,5,Z,0,R,61,R,160,R,14,Z,0
487010,9,R,584,R,256,R,328,R,1,R,68,R,51,R,28,Z,0,R,408,R,8,R,12,R,8,Z,0,R,3,R,561,R,20,Z,0
487010,10,R,33,R,10,R,23,Z,0,R,6,R,4,Z,0,Z,0,R,21,R,1,Z,0,R,1,Z,0,Z,0,R,13,R,20,Z,0
487047,2,R,111,R,5,R,106,Z,0,Z,0,R,81,R,1,Z,0,R,15,Z,0,R,14,Z,0,R,1,R,32,R,48,R,30,Z,0
487047,12,R,47,R,1,R,46,Z,0,Z,0,R,27,Z,0,Z,0,R,4,Z,0,R,16,Z,0,Z,0,R,22,R,21,R,4,Z,0
487065,2,R,40,R,1,R,39,R,0,R,0,R,0,R,13,R,0,R,27,R,0,R,0,R,0,R,0,R,32,R,6,R,2,R,0
487083,2,R,24,R,1,R,23,R,0,R,0,R,1,R,3,R,0,R,19,R,1,R,0,R,0,R,0,R,16,R,7,R,1,R,0
487083,12,R,2,R,0,R,2,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,0
487092,3,R,452,R,199,R,253,R,0,R,133,R,29,R,49,R,0,R,144,R,15,R,4,R,78,R,0,R,452,R,0,R,0,R,0
487153,9,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,Z,0
487162,2,R,376,R,111,R,265,R,1,R,3,R,98,R,32,R,0,R,239,R,1,R,1,R,1,R,0,R,180,R,154,R,42,R,0
487162,3,R,376,R,88,R,288,R,0,R,5,R,91,R,29,R,0,R,245,R,3,R,0,R,3,R,0,R,157,R,184,R,35,R,0
487162,12,R,1025,R,478,R,547,R,7,R,15,R,322,R,107,R,1,R,560,R,3,R,9,R,1,R,178,R,527,R,235,R,85,R,0
487232,2,R,44,R,1,R,43,Z,0,R,1,R,3,R,24,Z,0,R,16,Z,0,Z,0,Z,0,R,0,R,16,R,23,R,5,R,0
487232,12,R,61,R,0,R,61,Z,0,Z,0,R,5,R,33,Z,0,R,23,Z,0,Z,0,Z,0,R,0,R,23,R,31,R,7,R,0
487302,2,R,151,R,68,R,83,Z,0,R,21,R,38,R,3,Z,0,R,77,R,5,R,7,Z,0,Z,0,R,47,R,85,R,19,Z,0
487302,3,R,65,R,2,R,63,Z,0,Z,0,R,15,R,1,Z,0,R,45,R,2,R,2,Z,0,Z,0,R,9,R,45,R,11,Z,0
487311,3,R,117,R,107,R,10,R,1,R,1,R,25,R,18,R,0,R,69,R,1,R,2,R,0,R,0,R,0,R,117,R,0,R,0
487311,11,R,131,R,116,R,15,R,0,R,3,R,50,R,14,R,1,R,47,R,4,R,12,R,0,R,0,R,45,R,42,R,44,R,0
487320,2,R,988,R,794,R,194,R,5,R,6,R,49,R,527,R,1,R,375,R,14,R,11,R,0,Z,0,R,733,R,200,R,54,R,1
487320,3,R,1645,R,1150,R,495,R,6,R,13,R,95,R,761,R,3,R,711,R,26,R,30,R,0,R,0,R,944,R,535,R,166,R,0
487320,12,R,96,R,56,R,40,Z,0,Z,0,R,3,R,37,R,1,R,34,R,2,R,19,R,0,R,0,R,49,R,33,R,14,R,0
487348,2,R,36,R,2,R,34,R,1,R,2,Z,0,R,4,Z,0,R,25,R,3,R,1,Z,0,Z,0,R,19,R,14,R,3,Z,0
487348,12,R,68,R,0,R,68,Z,0,R,4,R,3,R,6,R,1,R,51,R,3,Z,0,Z,0,Z,0,R,42,R,20,R,6,Z,0
487375,5,R,83,R,11,R,72,R,1,R,15,R,9,R,33,R,2,R,22,R,1,R,0,R,0,Z,0,R,10,R,62,R,11,Z,0
487384,2,R,366,R,118,R,248,R,1,R,0,R,134,R,78,R,3,R,6,R,5,R,139,R,0,R,0,R,136,R,151,R,79,R,0
487384,3,R,8,R,3,R,5,R,0,R,0,R,3,R,3,R,0,R,0,R,0,R,2,R,0,R,0,R,2,R,4,R,2,R,0
487393,2,R,482,R,154,R,328,R,0,R,3,R,146,R,106,R,1,R,26,R,4,R,196,R,0,R,0,R,196,R,201,R,85,R,0
487393,3,R,4,R,4,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,2,R,0,R,0,R,3,R,0,R,1,R,0
487409,2,R,452,R,202,R,250,R,2,R,1,R,92,R,150,R,1,R,4,R,0,R,202,R,0,R,0,R,202,R,171,R,79,R,0
487409,3,R,3,R,3,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,1,R,0,R,0,R,1,R,2,R,0,R,0
487418,2,R,480,R,200,R,280,R,0,R,0,R,129,R,24,R,1,R,2,R,2,R,322,R,0,R,0,R,161,R,223,R,96,R,0
487418,3,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0,R,1,R,0,R,0,R,0
487427,2,R,336,R,94,R,242,R,1,R,2,R,46,R,40,R,0,R,13,R,5,R,229,R,0,R,0,R,134,R,142,R,60,R,0
487436,2,R,257,R,58,R,199,R,1,R,5,R,92,R,24,R,0,R,15,R,2,R,118,R,0,R,0,R,86,R,133,R,38,R,0
487445,2,R,414,R,183,R,231,R,0,R,1,R,116,R,45,R,0,R,12,R,1,R,239,R,0,R,0,R,156,R,174,R,84,R,0
487445,3,R,7,R,1,R,6,R,0,R,0,R,1,R,0,R,0,R,2,R,0,R,4,R,0,R,0,R,1,R,1,R,5,R,0
487454,2,R,386,R,128,R,258,R,0,R,1,R,106,R,43,R,1,R,10,R,0,R,225,R,0,R,0,R,144,R,147,R,95,R,0
487472,2,R,547,R,166,R,381,R,2,R,7,R,126,R,132,R,1,R,28,R,3,R,248,R,0,R,0,R,214,R,240,R,93,R,0
487481,2,R,522,R,119,R,403,R,9,R,1,R,18,R,143,R,1,R,27,R,4,R,319,R,0,R,0,R,281,R,195,R,46,R,0
487490,2,R,543,R,167,R,376,R,1,R,2,R,130,R,75,R,4,R,12,R,12,R,307,R,0,R,0,R,214,R,242,R,87,R,0
487490,3,R,6,R,0,R,6,R,0,R,0,R,4,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,1,R,3,R,2,R,0
487506,2,R,31,R,1,R,30,Z,0,Z,0,Z,0,R,2,Z,0,R,29,Z,0,Z,0,Z,0,R,0,R,26,R,5,Z,0,Z,0
487506,12,R,46,R,0,R,46,Z,0,R,1,R,5,R,3,Z,0,R,37,Z,0,Z,0,Z,0,R,0,R,26,R,17,R,3,Z,0
487524,2,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0
